Date Time,Open,High,Low,Close,Volume,Adj Close
22-01-2020 07:00,917.75,920.25,917.5,920.25,1259,920.25
22-01-2020 07:15,920,920.5,919.5,919.5,326,919.5
22-01-2020 07:30,919.75,920.25,919.5,919.75,129,919.75
22-01-2020 07:45,920,921,919.5,920.25,340,920.25
22-01-2020 08:00,920.25,920.25,919.5,919.75,272,919.75
22-01-2020 08:15,919.75,920.25,919.25,919.75,394,919.75
22-01-2020 08:30,919.75,920,919.25,919.5,80,919.5
22-01-2020 08:45,919.25,920.5,919.25,920.25,133,920.25
22-01-2020 09:00,920.5,920.75,920.25,920.5,120,920.5
22-01-2020 09:15,920.5,921.25,920.25,920.5,505,920.5
22-01-2020 09:30,920.5,920.75,920.25,920.5,156,920.5
22-01-2020 09:45,920.75,921.25,920.5,920.5,209,920.5
22-01-2020 10:00,920.75,921.25,920.75,921.25,231,921.25
22-01-2020 10:15,921.25,922,921.25,921.25,310,921.25
22-01-2020 10:30,921,921.5,920.75,921,153,921
22-01-2020 10:45,921.25,921.75,921,921.25,157,921.25
22-01-2020 11:00,921.25,921.75,920.75,920.75,220,920.75
22-01-2020 11:15,920.75,921,920.75,920.75,63,920.75
22-01-2020 11:30,920.75,921,920.5,920.5,165,920.5
22-01-2020 11:45,920.5,920.75,919.25,919.25,568,919.25
22-01-2020 12:00,919.25,920,919.25,919.25,246,919.25
22-01-2020 12:15,919.5,919.75,918,918,565,918
22-01-2020 12:30,918,918.75,917.75,918.75,252,918.75
22-01-2020 12:45,918.75,919.5,918.5,919,357,919
22-01-2020 13:00,919,919.25,917.75,918,215,918
22-01-2020 13:15,918.25,919.75,918,919.5,608,919.5
22-01-2020 13:30,919.75,920,918.75,919,879,919
22-01-2020 13:45,919,919.5,918.5,919.25,525,919.25
22-01-2020 14:45,919,920.75,918,919,12065,919
22-01-2020 15:00,919,919.5,917.5,918,3104,918
22-01-2020 15:15,918,918,916.5,917.5,3089,917.5
22-01-2020 15:30,917.5,918.5,917.25,917.75,2698,917.75
22-01-2020 15:45,917.75,918,916.75,917.75,3335,917.75
22-01-2020 16:00,917.75,918.5,917.25,917.75,2823,917.75
22-01-2020 16:15,918,919.75,917.5,919.75,9131,919.75
22-01-2020 16:30,919.75,920,918,918.25,2883,918.25
